S10544,ORD5178,2026-02-26,C2116,P1019,5,264.47,10,132.24,1190.11,Website,Cash,Completed
S10545,ORD5178,2026-02-26,C2116,P1028,1,9015.25,0,0.00,9015.25,Website,Cash,Completed
S10546,ORD5178,2026-02-26,C2116,P1030,3,4994.96,0,0.00,14984.88,Website,Cash,Completed
S10547,ORD5178,2026-02-26,C2116,P1010,15,43.54,0,0.00,653.10,Website,Cash,Completed
S10548,ORD5179,2024-10-10,C2084,P1023,3,274.90,15,123.70,701.00,Phone Order,Bank Transfer,Returned
S10549,ORD5179,2024-10-10,C2084,P1014,5,950.32,0,0.00,4751.60,Phone Order,Bank Transfer,Returned
S10550,ORD5179,2024-10-10,C2084,P1037,4,11451.05,0,0.00,45804.20,Phone Order,Bank Transfer,Returned
S10551,ORD5179,2024-10-10,C2084,P1017,6,736.61,10,441.97,3977.69,Phone Order,Bank Transfer,Returned
S10552,ORD5179,2024-10-10,C2084,P1043,6,3079.11,0,0.00,18474.66,Phone Order,Bank Transfer,Returned
S10553,ORD5180,2025-11-29,C2004,P1036,2,4892.01,0,0.00,9784.02,Phone Order,Cash,Completed
S10554,ORD5181,2025-09-05,C2018,P1053,9,214.82,0,0.00,1933.38,Site Visit / Contractor Order,UPI,Returned
S10555,ORD5182,2024-12-24,C2033,P1023,1,274.90,10,27.49,247.41,Showroom,Debit Card,Cancelled
S10556,ORD5182,2024-12-24,C2033,P1006,19,147.09,0,0.00,2794.71,Showroom,Debit Card,Cancelled
S10557,ORD5183,2024-07-21,C2111,P1028,4,9015.25,10,3606.10,32454.90,Website,Cash,Cancelled
S10558,ORD5183,2024-07-21,C2111,P1027,5,9174.46,0,0.00,45872.30,Website,Cash,Cancelled
S10559,ORD5184,2024-12-04,C2013,P1042,2,16071.09,0,0.00,32142.18,Site Visit / Contractor Order,UPI,Completed
S10560,ORD5185,2024-09-04,C2080,P1018,3,389.15,10,116.75,1050.70,Phone Order,UPI,Completed
S10561,ORD5186,2025-08-25,C2025,P1026,2,7306.62,5,730.66,13882.58,Site Visit / Contractor Order,Debit Card,Completed
S10562,ORD5186,2025-08-25,C2025,P1057,32,129.53,0,0.00,4144.96,Site Visit / Contractor Order,Debit Card,Completed
S10563,ORD5187,2024-12-04,C2009,P1038,2,17932.15,0,0.00,35864.30,Showroom,Debit Card,Completed
S10564,ORD5187,2024-12-04,C2009,P1052,4,180.78,0,0.00,723.12,Showroom,Cash,Completed
S10565,ORD5188,2026-03-04,C2045,P1012,32,51.71,10,165.47,1489.25,Website,UPI,Completed
S10566,ORD5188,2026-03-04,C2045,P1004,2,157.89,0,0.00,315.78,Website,UPI,Completed
S10567,ORD5188,2026-03-04,C2045,P1031,3,5662.37,0,0.00,16987.11,Website,UPI,Completed
S10568,ORD5188,2026-03-04,C2045,P1030,6,4994.96,0,0.00,29969.76,Website,UPI,Completed
S10569,ORD5189,2025-06-18,C2041,P1015,6,1318.46,0,0.00,7910.76,Site Visit / Contractor Order,Credit Card,Completed
S10570,ORD5189,2025-06-18,C2041,P1061,1,35.53,0,0.00,35.53,Site Visit / Contractor Order,Credit Card,Completed
S10571,ORD5189,2025-06-18,C2041,P1029,1,5539.10,10,553.91,4985.19,Site Visit / Contractor Order,Credit Card,Completed
S10572,ORD5189,2025-06-18,C2041,P1006,14,147.09,10,205.93,1853.33,Site Visit / Contractor Order,Credit Card,Completed
S10573,ORD5190,2024-03-09,C2089,P1021,5,479.49,0,0.00,2397.45,Phone Order,Credit Card,Completed
S10574,ORD5190,2024-03-09,C2089,P1059,8,72.77,15,87.32,494.84,Phone Order,Credit Card,Completed
S10575,ORD5191,2024-09-24,C2034,P1056,4,107.71,0,0.00,430.84,Website,Cash,Completed
S10576,ORD5192,2025-11-18,C2109,P1002,23,122.29,0,0.00,2812.67,Site Visit / Contractor Order,Bank Transfer,Completed
S10577,ORD5192,2025-11-18,C2109,P1041,2,3937.79,10,787.56,7088.02,Site Visit / Contractor Order,Bank Transfer,Completed
S10578,ORD5192,2025-11-18,C2109,P1017,4,736.61,0,0.00,2946.44,Site Visit / Contractor Order,Bank Transfer,Completed
S10579,ORD5193,2025-11-16,C2049,P1032,3,8120.08,0,0.00,24360.24,Site Visit / Contractor Order,Cheque,Completed
S10580,ORD5193,2025-11-16,C2049,P1040,1,10577.02,0,0.00,10577.02,Site Visit / Contractor Order,Cheque,Completed
S10581,ORD5194,2025-03-28,C2030,P1039,5,17126.44,15,12844.83,72787.37,Showroom,UPI,Returned
S10582,ORD5194,2025-03-28,C2030,P1020,6,257.12,15,231.41,1311.31,Showroom,UPI,Returned
S10583,ORD5194,2025-03-28,C2030,P1003,28,136.23,0,0.00,3814.44,Showroom,UPI,Returned
S10584,ORD5194,2025-03-28,C2030,P1008,38,43.90,5,83.41,1584.79,Showroom,UPI,Returned
S10585,ORD5195,2025-11-10,C2010,P1017,2,736.61,0,0.00,1473.22,Showroom,Cash,Completed
S10586,ORD5195,2025-11-10,C2010,P1044,2,718.54,0,0.00,1437.08,Showroom,Bank Transfer,Completed
S10587,ORD5196,2025-06-20,C2099,P1031,3,5662.37,0,0.00,16987.11,Website,Credit Card,Completed
S10588,ORD5196,2025-06-20,C2099,P1039,1,17126.44,15,2568.97,14557.47,Website,Credit Card,Completed
S10589,ORD5196,2025-06-20,C2099,P1030,3,4994.96,0,0.00,14984.88,Website,Credit Card,Completed
S10590,ORD5196,2025-06-20,C2099,P1058,21,123.88,10,260.15,2341.33,Website,Credit Card,Completed
S10591,ORD5197,2025-01-06,C2079,P1007,21,50.91,0,0.00,1069.11,Site Visit / Contractor Order,Debit Card,Completed
S10592,ORD5197,2025-01-06,C2079,P1006,27,147.09,0,0.00,3971.43,Site Visit / Contractor Order,Debit Card,Completed
S10593,ORD5197,2025-01-06,C2079,P1053,26,214.82,0,0.00,5585.32,Site Visit / Contractor Order,Debit Card,Completed
S10594,ORD5197,2025-01-06,C2079,P1059,33,72.77,10,240.14,2161.27,Site Visit / Contractor Order,Debit Card,Completed
S10595,ORD5198,2026-05-14,C2011,P1050,10,315.82,5,157.91,3000.29,Site Visit / Contractor Order,Credit Card,Completed
S10596,ORD5199,2024-04-01,C2011,P1056,1,107.71,15,16.16,91.55,Site Visit / Contractor Order,Cheque,Completed
S10597,ORD5199,2024-04-01,C2011,P1055,13,55.79,0,0.00,725.27,Site Visit / Contractor Order,Cheque,Completed
S10598,ORD5199,2024-04-01,C2011,P1050,14,315.82,0,0.00,4421.48,Site Visit / Contractor Order,Cheque,Completed
S10599,ORD5200,2024-10-16,C2101,P1053,3,214.82,0,0.00,644.46,Showroom,Cheque,Cancelled
S10600,ORD5200,2024-10-16,C2101,P1032,2,8120.08,0,0.00,16240.16,Showroom,Cheque,Cancelled
S10601,ORD5201,2025-05-09,C2075,P1054,3,177.02,5,26.55,504.51,Phone Order,Credit (30 days),Cancelled
S10602,ORD5202,2025-01-27,C2106,P1014,6,950.32,10,570.19,5131.73,Showroom,UPI,Completed
S10603,ORD5202,2025-01-27,C2106,P1009,31,43.74,0,0.00,1355.94,Showroom,UPI,Completed
S10604,ORD5203,2024-03-07,C2002,P1030,4,4994.96,0,0.00,19979.84,Phone Order,Bank Transfer,Completed
S10605,ORD5203,2024-03-07,C2002,P1012,35,51.71,0,0.00,1809.85,Phone Order,Bank Transfer,Completed
S10606,ORD5203,2024-03-07,C2002,P1029,3,5539.10,10,1661.73,14955.57,Phone Order,Bank Transfer,Completed
S10607,ORD5204,2024-12-13,C2066,P1051,3,188.54,0,0.00,565.62,Website,Debit Card,Completed
S10608,ORD5204,2024-12-13,C2066,P1032,2,8120.08,0,0.00,16240.16,Website,Debit Card,Completed
S10609,ORD5204,2024-12-13,C2066,P1002,31,122.29,0,0.00,3790.99,Website,Debit Card,Completed
S10610,ORD5204,2024-12-13,C2066,P1012,35,51.71,10,180.99,1628.86,Website,Debit Card,Completed
S10611,ORD5205,2024-08-20,C2024,P1029,5,5539.10,0,0.00,27695.50,Website,Cash,Returned
S10612,ORD5205,2024-08-20,C2024,P1026,2,7306.62,0,0.00,14613.24,Website,Cash,Returned
S10613,ORD5205,2024-08-20,C2024,P1023,3,274.90,0,0.00,824.70,Website,Cash,Returned
S10614,ORD5205,2024-08-20,C2024,P1008,20,43.90,0,0.00,878.00,Website,Cash,Returned
S10615,ORD5206,2025-07-25,C2005,P1051,40,188.54,10,754.16,6787.44,Showroom,Bank Transfer,Returned
S10616,ORD5207,2024-07-10,C2026,P1061,34,35.53,15,181.20,1026.82,Showroom,Bank Transfer,Completed
S10617,ORD5207,2024-07-10,C2026,P1046,6,3804.20,15,3423.78,19401.42,Showroom,Bank Transfer,Completed
S10618,ORD5208,2024-05-20,C2100,P1060,32,129.76,10,415.23,3737.09,Website,Credit Card,Completed
S10619,ORD5208,2024-05-20,C2100,P1015,4,1318.46,10,527.38,4746.46,Website,Credit Card,Completed
S10620,ORD5208,2024-05-20,C2100,P1036,1,4892.01,10,489.20,4402.81,Website,Credit Card,Completed
S10621,ORD5208,2024-05-20,C2100,P1006,16,147.09,15,353.02,2000.42,Website,Credit Card,Completed
S10622,ORD5209,2025-07-20,C2063,P1030,1,4994.96,10,499.50,4495.46,Site Visit / Contractor Order,UPI,Cancelled
S10623,ORD5209,2025-07-20,C2063,P1009,23,43.74,0,0.00,1006.02,Site Visit / Contractor Order,UPI,Cancelled
S10624,ORD5209,2025-07-20,C2063,P1048,4,3312.78,0,0.00,13251.12,Site Visit / Contractor Order,UPI,Cancelled
S10625,ORD5210,2026-01-16,C2103,P1032,6,8120.08,5,2436.02,46284.46,Website,Bank Transfer,Completed
S10626,ORD5210,2026-01-16,C2103,P1025,5,613.26,15,459.94,2606.36,Website,Bank Transfer,Completed
S10627,ORD5210,2026-01-16,C2103,P1001,19,133.12,15,379.39,2149.89,Website,Bank Transfer,Completed
S10628,ORD5211,2024-06-16,C2036,P1004,35,157.89,15,828.92,4697.23,Showroom,Debit Card,Completed
S10629,ORD5211,2024-06-16,C2036,P1034,6,2889.86,0,0.00,17339.16,Showroom,Debit Card,Completed
S10630,ORD5211,2024-06-16,C2036,P1060,27,129.76,5,175.18,3328.34,Showroom,Debit Card,Completed
S10631,ORD5211,2024-06-16,C2036,P1038,6,17932.15,10,10759.29,96833.61,Showroom,Debit Card,Completed
S10632,ORD5211,2024-06-16,C2036,P1022,1,550.30,0,0.00,550.30,Showroom,Debit Card,Completed
S10633,ORD5212,2024-04-19,C2042,P1007,25,50.91,15,190.91,1081.84,Showroom,Credit (30 days),Returned
S10634,ORD5213,2025-04-04,C2101,P1059,24,72.77,0,0.00,1746.48,Phone Order,UPI,Completed
S10635,ORD5213,2025-04-04,C2101,P1011,19,60.67,0,0.00,1152.73,Phone Order,UPI,Completed
S10636,ORD5213,2025-04-04,C2101,P1051,18,188.54,0,0.00,3393.72,Phone Order,UPI,Completed
S10637,ORD5213,2025-04-04,C2101,P1017,6,736.61,0,0.00,4419.66,Phone Order,UPI,Completed
S10638,ORD5213,2025-04-04,C2101,P1043,2,3079.11,0,0.00,6158.22,Phone Order,UPI,Completed
S10639,ORD5214,2025-01-04,C2070,P1013,4,431.88,0,0.00,1727.52,Showroom,Cash,Completed
S10640,ORD5214,2025-01-04,C2070,P1001,16,133.12,0,0.00,2129.92,Showroom,Cash,Completed
S10641,ORD5214,2025-01-04,C2070,P1010,32,43.54,5,69.66,1323.62,Showroom,Cash,Completed
S10642,ORD5214,2025-01-04,C2070,P1026,3,7306.62,0,0.00,21919.86,Showroom,Cash,Completed
S10643,ORD5215,2026-08-26,C2002,P1033,3,2158.06,0,0.00,6474.18,Phone Order,Bank Transfer,Completed
S10644,ORD5215,2026-08-26,C2002,P1026,6,7306.62,15,6575.96,37263.76,Phone Order,Bank Transfer,Completed
S10645,ORD5216,2025-11-16,C2094,P1008,17,43.90,10,74.63,671.67,Phone Order,UPI,Pending
S10646,ORD5217,2024-01-21,C2081,P1058,4,123.88,15,74.33,421.19,Showroom,Cheque,Completed
S10647,ORD5218,2024-05-21,C2062,P1042,2,16071.09,5,1607.11,30535.07,Site Visit / Contractor Order,Cash,Returned
S10648,ORD5218,2024-05-21,C2062,P1025,6,613.26,15,551.93,3127.63,Site Visit / Contractor Order,Cash,Returned
S10649,ORD5218,2024-05-21,C2062,P1051,37,188.54,0,0.00,6975.98,Site Visit / Contractor Order,Cash,Returned
S10650,ORD5219,2025-07-28,C2018,P1050,21,315.82,10,663.22,5969.00,Phone Order,UPI,Pending
S10651,ORD5220,2026-03-13,C2095,P1062,38,121.84,15,694.49,3935.43,Site Visit / Contractor Order,Debit Card,Completed
S10652,ORD5220,2026-03-13,C2095,P1003,33,136.23,15,674.34,3821.25,Site Visit / Contractor Order,Debit Card,Completed
S10653,ORD5220,2026-03-13,C2095,P1002,23,122.29,0,0.00,2812.67,Site Visit / Contractor Order,Debit Card,Completed
S10654,ORD5221,2024-02-11,C2107,P1025,1,613.26,5,30.66,582.60,Website,UPI,Completed
S10655,ORD5221,2024-02-11,C2107,P1008,25,43.90,0,0.00,1097.50,Website,UPI,Completed
S10656,ORD5221,2024-02-11,C2107,P1012,26,51.71,5,67.22,1277.24,Website,UPI,Completed
S10657,ORD5222,2026-01-18,C2045,P1018,3,389.15,5,58.37,1109.08,Website,Cash,Cancelled
S10658,ORD5222,2026-01-18,C2045,P1033,3,2158.06,0,0.00,6474.18,Website,Cash,Cancelled
S10659,ORD5222,2026-01-18,C2045,P1062,37,121.84,10,450.81,4057.27,Website,Cash,Cancelled
S10660,ORD5223,2024-06-25,C2089,P1006,37,147.09,0,0.00,5442.33,Phone Order,Credit Card,Completed
S10661,ORD5223,2024-06-25,C2089,P1029,2,5539.10,0,0.00,11078.20,Phone Order,Credit Card,Completed
S10662,ORD5223,2024-06-25,C2089,P1036,1,4892.01,0,0.00,4892.01,Phone Order,Credit Card,Completed
S10663,ORD5223,2024-06-25,C2089,P1050,28,315.82,0,0.00,8842.96,Phone Order,Credit Card,Completed
S10664,ORD5224,2026-09-11,C2070,P1061,33,35.53,0,0.00,1172.49,Site Visit / Contractor Order,UPI,Completed
S10665,ORD5224,2026-09-11,C2070,P1010,2,43.54,10,8.71,78.37,Site Visit / Contractor Order,UPI,Completed
S10666,ORD5224,2026-09-11,C2070,P1049,16,84.28,10,134.85,1213.63,Site Visit / Contractor Order,UPI,Completed
S10667,ORD5224,2026-09-11,C2070,P1032,3,8120.08,0,0.00,24360.24,Site Visit / Contractor Order,UPI,Completed
S10668,ORD5224,2026-09-11,C2070,P1038,1,17932.15,0,0.00,17932.15,Site Visit / Contractor Order,UPI,Completed
S10669,ORD5225,2025-04-27,C2072,P1045,3,2349.19,15,1057.14,5990.43,Website,Credit Card,Completed
S10670,ORD5225,2025-04-27,C2072,P1025,5,613.26,10,306.63,2759.67,Website,Credit Card,Completed
S10671,ORD5225,2025-04-27,C2072,P1043,3,3079.11,5,461.87,8775.46,Website,Credit Card,Completed
S10672,ORD5225,2025-04-27,C2072,P1040,4,10577.02,0,0.00,42308.08,Website,Credit Card,Completed
S10673,ORD5226,2025-05-08,C2114,P1004,25,157.89,0,0.00,3947.25,Site Visit / Contractor Order,Credit Card,Pending
S10674,ORD5226,2025-05-08,C2114,P1051,34,188.54,15,961.55,5448.81,Site Visit / Contractor Order,Credit Card,Pending
S10675,ORD5226,2025-05-08,C2114,P1040,1,10577.02,0,0.00,10577.02,Site Visit / Contractor Order,Credit Card,Pending
S10676,ORD5226,2025-05-08,C2114,P1027,5,9174.46,0,0.00,45872.30,Site Visit / Contractor Order,Credit Card,Pending
S10677,ORD5227,2024-05-29,C2068,P1062,29,121.84,0,0.00,3533.36,Phone Order,Debit Card,Returned
S10678,ORD5227,2024-05-29,C2068,P1011,9,60.67,0,0.00,546.03,Phone Order,Debit Card,Returned
S10679,ORD5228,2026-02-06,C2098,P1003,15,136.23,0,0.00,2043.45,Showroom,Cheque,Completed
S10680,ORD5228,2026-02-06,C2098,P1007,5,50.91,0,0.00,254.55,Showroom,Cheque,Completed
S10681,ORD5228,2026-02-06,C2098,P1028,1,9015.25,0,0.00,9015.25,Showroom,Cheque,Completed
S10682,ORD5228,2026-02-06,C2098,P1037,1,11451.05,0,0.00,11451.05,Showroom,Cheque,Completed
S10683,ORD5229,2026-04-17,C2063,P1019,2,264.47,0,0.00,528.94,Showroom,Cash,Completed
S10684,ORD5230,2024-08-12,C2089,P1008,31,43.90,0,0.00,1360.90,Site Visit / Contractor Order,Debit Card,Completed
S10685,ORD5230,2024-08-12,C2089,P1056,25,107.71,0,0.00,2692.75,Site Visit / Contractor Order,Debit Card,Completed
S10686,ORD5230,2024-08-12,C2089,P1037,4,11451.05,0,0.00,45804.20,Site Visit / Contractor Order,Debit Card,Completed
S10687,ORD5230,2024-08-12,C2089,P1045,2,2349.19,15,704.76,3993.62,Site Visit / Contractor Order,Debit Card,Completed
S10688,ORD5231,2026-07-03,C2081,P1052,19,180.78,0,0.00,3434.82,Website,Credit (30 days),Completed
S10689,ORD5231,2026-07-03,C2081,P1046,5,3804.20,15,2853.15,16167.85,Website,Credit (30 days),Completed
S10690,ORD5231,2026-07-03,C2081,P1050,7,315.82,5,110.54,2100.20,Website,Credit (30 days),Completed
S10691,ORD5232,2025-05-28,C2081,P1028,3,9015.25,0,0.00,27045.75,Phone Order,Cash,Completed
S10692,ORD5232,2025-05-28,C2081,P1013,3,431.88,0,0.00,1295.64,Phone Order,Cash,Completed
S10693,ORD5232,2025-05-28,C2081,P1006,35,147.09,0,0.00,5148.15,Phone Order,Cash,Completed
S10694,ORD5232,2025-05-28,C2081,P1030,6,4994.96,0,0.00,29969.76,Phone Order,Cash,Completed
S10695,ORD5233,2024-07-23,C2101,P1039,4,17126.44,0,0.00,68505.76,Showroom,Cash,Pending
S10696,ORD5233,2024-07-23,C2101,P1031,3,5662.37,0,0.00,16987.11,Showroom,Cash,Pending
S10697,ORD5233,2024-07-23,C2101,P1034,3,2889.86,0,0.00,8669.58,Showroom,Cash,Pending
S10698,ORD5233,2024-07-23,C2101,P1042,1,16071.09,0,0.00,16071.09,Showroom,Cash,Pending
S10699,ORD5234,2026-05-12,C2091,P1026,6,7306.62,15,6575.96,37263.76,Site Visit / Contractor Order,Credit (30 days),Completed
S10700,ORD5234,2026-05-12,C2091,P1034,5,2889.86,15,2167.39,12281.91,Site Visit / Contractor Order,Credit (30 days),Completed
S10701,ORD5234,2026-05-12,C2091,P1043,3,3079.11,0,0.00,9237.33,Site Visit / Contractor Order,Credit (30 days),Completed
S10702,ORD5235,2025-03-26,C2030,P1048,3,3312.78,0,0.00,9938.34,Showroom,Credit (30 days),Returned
S10703,ORD5235,2025-03-26,C2030,P1055,9,55.79,10,50.21,451.90,Showroom,Credit (30 days),Returned
S10704,ORD5235,2025-03-26,C2030,P1052,21,180.78,5,189.82,3606.56,Showroom,Credit (30 days),Returned
S10705,ORD5235,2025-03-26,C2030,P1010,1,43.54,0,0.00,43.54,Showroom,Credit (30 days),Returned
S10706,ORD5236,2024-12-02,C2084,P1046,1,3804.20,0,0.00,3804.20,Showroom,Cheque,Completed
S10707,ORD5236,2024-12-02,C2084,P1006,39,147.09,0,0.00,5736.51,Showroom,Cheque,Completed
S10708,ORD5236,2024-12-02,C2084,P1018,1,389.15,15,58.37,330.78,Showroom,Cheque,Completed
S10709,ORD5236,2024-12-02,C2084,P1037,5,11451.05,0,0.00,57255.25,Showroom,Cheque,Completed
S10710,ORD5236,2024-12-02,C2084,P1039,3,17126.44,0,0.00,51379.32,Showroom,Cheque,Completed
S10711,ORD5237,2025-01-10,C2054,P1029,4,5539.10,0,0.00,22156.40,Phone Order,Credit Card,Completed
S10712,ORD5237,2025-01-10,C2054,P1032,2,8120.08,0,0.00,16240.16,Phone Order,Credit Card,Completed
S10713,ORD5237,2025-01-10,C2054,P1008,3,43.90,15,19.75,111.95,Phone Order,Credit Card,Completed
S10714,ORD5238,2026-08-30,C2079,P1063,40,112.97,0,0.00,4518.80,Phone Order,Bank Transfer,Completed
S10715,ORD5239,2026-05-07,C2010,P1039,1,17126.44,0,0.00,17126.44,Site Visit / Contractor Order,Credit Card,Pending
S10716,ORD5239,2026-05-07,C2010,P1021,6,479.49,5,143.85,2733.09,Site Visit / Contractor Order,Credit Card,Pending
S10717,ORD5240,2024-10-04,C2019,P1016,3,1091.69,0,0.00,3275.07,Site Visit / Contractor Order,Debit Card,Completed
S10718,ORD5241,2025-01-25,C2064,P1012,37,51.71,10,191.33,1721.94,Website,Cash,Returned
S10719,ORD5241,2025-01-25,C2064,P1006,17,147.09,10,250.05,2250.48,Website,Cash,Returned
S10720,ORD5241,2025-01-25,C2064,P1063,23,112.97,10,259.83,2338.48,Website,Cash,Returned
S10721,ORD5241,2025-01-25,C2064,P1005,12,77.51,0,0.00,930.12,Website,Cash,Returned
S10722,ORD5241,2025-01-25,C2064,P1024,3,353.21,0,0.00,1059.63,Website,Cash,Returned
S10723,ORD5242,2024-04-05,C2060,P1016,3,1091.69,10,327.51,2947.56,Website,UPI,Completed
S10724,ORD5242,2024-04-05,C2060,P1062,18,121.84,10,219.31,1973.81,Website,UPI,Completed
S10725,ORD5242,2024-04-05,C2060,P1051,4,188.54,15,113.12,641.04,Website,UPI,Completed
S10726,ORD5242,2024-04-05,C2060,P1060,34,129.76,10,441.18,3970.66,Website,UPI,Completed
S10727,ORD5242,2024-04-05,C2060,P1003,25,136.23,0,0.00,3405.75,Website,UPI,Completed
S10728,ORD5243,2026-07-10,C2066,P1060,8,129.76,10,103.81,934.27,Site Visit / Contractor Order,Cash,Completed
S10729,ORD5243,2026-07-10,C2066,P1010,19,43.54,0,0.00,827.26,Site Visit / Contractor Order,Cash,Completed
S10730,ORD5243,2026-07-10,C2066,P1052,31,180.78,15,840.63,4763.55,Site Visit / Contractor Order,Cash,Completed
S10731,ORD5243,2026-07-10,C2066,P1015,4,1318.46,0,0.00,5273.84,Site Visit / Contractor Order,Cash,Completed
S10732,ORD5244,2024-07-15,C2015,P1028,3,9015.25,0,0.00,27045.75,Phone Order,Credit Card,Pending
S10733,ORD5244,2024-07-15,C2015,P1061,9,35.53,10,31.98,287.79,Phone Order,Credit Card,Pending
S10734,ORD5244,2024-07-15,C2015,P1045,2,2349.19,0,0.00,4698.38,Phone Order,Credit Card,Pending
S10735,ORD5244,2024-07-15,C2015,P1020,6,257.12,10,154.27,1388.45,Phone Order,Credit Card,Pending
S10736,ORD5244,2024-07-15,C2015,P1063,27,112.97,0,0.00,3050.19,Phone Order,Cash,Pending
S10737,ORD5245,2025-12-09,C2025,P1044,3,718.54,0,0.00,2155.62,Website,Cheque,Completed
S10738,ORD5245,2025-12-09,C2025,P1053,4,214.82,0,0.00,859.28,Website,Cheque,Completed
S10739,ORD5245,2025-12-09,C2025,P1029,6,5539.10,0,0.00,33234.60,Website,Cheque,Completed
S10740,ORD5246,2026-03-19,C2113,P1019,3,264.47,0,0.00,793.41,Phone Order,Cash,Cancelled
S10741,ORD5246,2026-03-19,C2113,P1036,2,4892.01,0,0.00,9784.02,Phone Order,Cash,Cancelled
S10742,ORD5247,2026-03-14,C2024,P1041,2,3937.79,15,1181.34,6694.24,Website,Cheque,Completed
S10743,ORD5247,2026-03-14,C2024,P1055,10,55.79,0,0.00,557.90,Website,Cheque,Completed
S10744,ORD5248,2026-05-17,C2101,P1025,1,613.26,0,0.00,613.26,Phone Order,Cash,Completed
S10745,ORD5248,2026-05-17,C2101,P1017,4,736.61,10,294.64,2651.80,Phone Order,Cash,Completed
S10746,ORD5249,2026-06-13,C2030,P1051,12,188.54,5,113.12,2149.36,Showroom,Cheque,Returned
S10747,ORD5250,2026-07-07,C2083,P1021,1,479.49,0,0.00,479.49,Website,Cash,Returned
S10748,ORD5251,2026-03-05,C2013,P1007,18,50.91,10,91.64,824.74,Phone Order,UPI,Completed
S10749,ORD5251,2026-03-05,C2013,P1055,40,55.79,0,0.00,2231.60,Phone Order,UPI,Completed
S10750,ORD5251,2026-03-05,C2013,P1034,2,2889.86,10,577.97,5201.75,Phone Order,UPI,Completed
S10751,ORD5251,2026-03-05,C2013,P1004,26,157.89,10,410.51,3694.63,Phone Order,UPI,Completed
S10752,ORD5252,2025-09-04,C2058,P1046,1,3804.20,0,0.00,3804.20,Website,Cheque,Completed
S10753,ORD5252,2025-09-04,C2058,P1022,3,550.30,0,0.00,1650.90,Website,Cheque,Completed
S10754,ORD5253,2025-04-06,C2113,P1050,37,315.82,0,0.00,11685.34,Showroom,Bank Transfer,Completed
S10755,ORD5254,2024-02-11,C2013,P1005,5,77.51,0,0.00,387.55,Site Visit / Contractor Order,UPI,Completed
S10756,ORD5254,2024-02-11,C2013,P1037,6,11451.05,0,0.00,68706.30,Site Visit / Contractor Order,UPI,Completed
S10757,ORD5254,2024-02-11,C2013,P1028,3,9015.25,0,0.00,27045.75,Site Visit / Contractor Order,UPI,Completed
S10758,ORD5255,2025-01-22,C2021,P1054,26,177.02,5,230.13,4372.39,Website,UPI,Cancelled
S10759,ORD5255,2025-01-22,C2021,P1061,23,35.53,0,0.00,817.19,Website,UPI,Cancelled
S10760,ORD5255,2025-01-22,C2021,P1004,3,157.89,15,71.05,402.62,Website,UPI,Cancelled
S10761,ORD5255,2025-01-22,C2021,P1047,6,2185.83,5,655.75,12459.23,Website,UPI,Cancelled
S10762,ORD5256,2026-07-11,C2057,P1056,7,107.71,5,37.70,716.27,Showroom,Debit Card,Pending
S10763,ORD5256,2026-07-11,C2057,P1007,10,50.91,0,0.00,509.10,Showroom,Debit Card,Pending
S10764,ORD5256,2026-07-11,C2057,P1002,17,122.29,0,0.00,2078.93,Showroom,Debit Card,Pending
S10765,ORD5256,2026-07-11,C2057,P1012,18,51.71,0,0.00,930.78,Showroom,Debit Card,Pending
S10766,ORD5257,2024-04-11,C2061,P1012,35,51.71,0,0.00,1809.85,Site Visit / Contractor Order,Bank Transfer,Returned
S10767,ORD5257,2024-04-11,C2061,P1052,2,180.78,0,0.00,361.56,Site Visit / Contractor Order,Bank Transfer,Returned
S10768,ORD5257,2024-04-11,C2061,P1029,4,5539.10,0,0.00,22156.40,Site Visit / Contractor Order,Bank Transfer,Returned
S10769,ORD5257,2024-04-11,C2061,P1007,30,50.91,0,0.00,1527.30,Site Visit / Contractor Order,Bank Transfer,Returned
S10770,ORD5257,2024-04-11,C2061,P1045,4,2349.19,0,0.00,9396.76,Site Visit / Contractor Order,Bank Transfer,Returned
S10771,ORD5258,2026-08-28,C2065,P1022,6,550.30,0,0.00,3301.80,Site Visit / Contractor Order,Debit Card,Completed
S10772,ORD5258,2026-08-28,C2065,P1036,3,4892.01,0,0.00,14676.03,Site Visit / Contractor Order,Debit Card,Completed
S10773,ORD5259,2025-02-06,C2119,P1063,14,112.97,0,0.00,1581.58,Phone Order,Credit (30 days),Completed
S10774,ORD5259,2025-02-06,C2119,P1021,3,479.49,5,71.92,1366.55,Phone Order,Credit (30 days),Completed
S10775,ORD5259,2025-02-06,C2119,P1049,18,84.28,15,227.56,1289.48,Phone Order,Credit (30 days),Completed
S10776,ORD5259,2025-02-06,C2119,P1001,15,133.12,5,99.84,1896.96,Phone Order,Credit (30 days),Completed
S10777,ORD5259,2025-02-06,C2119,P1058,10,123.88,0,0.00,1238.80,Phone Order,Credit (30 days),Completed
S10778,ORD5260,2026-05-13,C2098,P1015,2,1318.46,10,263.69,2373.23,Site Visit / Contractor Order,UPI,Returned
S10779,ORD5260,2026-05-13,C2098,P1043,2,3079.11,5,307.91,5850.31,Site Visit / Contractor Order,UPI,Returned
S10780,ORD5260,2026-05-13,C2098,P1041,6,3937.79,0,0.00,23626.74,Site Visit / Contractor Order,UPI,Returned
S10781,ORD5261,2024-02-25,C2067,P1056,21,107.71,0,0.00,2261.91,Website,Cash,Completed
